CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0000320575,20190219,20181231,1,1
0000320575,20170217,20161231,1,1
0000320575,20160217,20151231,1,1
0000320575,20150217,20141231,1,1
0000320575,20180216,20171231,1,1
0000320575,20140213,20131231,1,1
0000320575,20130213,20121231,1,1
0000320575,20120221,20111231,1,1
0000350077,20120821,20120630,1,0
0000350077,20100826,20100630,1,1
0000350077,20090827,20090630,1,1
0000350077,20110829,20110630,1,1
0000350077,20130829,20130630,1,1
0000350199,20130312,20121229,1,1
0000350199,20110401,20110101,1,1
0000350199,20120329,20111231,1,1
0000350199,20140325,20131228,1,1
0000350199,20090312,20081227,1,1
0000350199,20100319,20100102,1,1
0000350403,20110314,20101231,1,1
0000350403,20100308,20091231,1,1
0000350403,20090316,20081231,1,1
0000350403,20120314,20111231,1,1
0000350403,20170227,20161231,1,1
0000350403,20160229,20151231,1,1
0000350403,20140228,20131231,1,1
0000350403,20130315,20121231,1,1
0000350403,20150227,20141231,1,1
0000350403,20180223,20171231,1,1
0000350403,20190318,20181231,1,1
0000350698,20160211,20151231,1,1
0000350698,20170209,20161231,1,1
0000350698,20180215,20171231,1,1
0000350698,20150211,20141231,1,1
0000350698,20190222,20181231,1,
0000350698,20140213,20131231,1,1
0000350698,20130215,20121231,1,1
0000350698,20100217,20091231,1,1
0000350698,20090217,20081231,1,
0000350698,20110215,20101231,1,1
0000350698,20120213,20111231,1,1
0000350737,20180330,20171231,0,0
0000350737,20090331,20081231,1,0
0000350737,20110331,20101231,1,0
0000350737,20100330,20091231,1,0
0000350737,20190329,20181231,1,0
0000350737,20120330,20111231,0,0
0000350737,20170331,20161231,0,0
0000350737,20150331,20141231,0,0
0000350737,20160330,20151231,1,0
0000350737,20130401,20121231,0,0
0000350737,20140331,20131231,0,0
0000350832,20091229,20090930,1,1
0000350832,20101220,20100930,1,1
0000350832,20111220,20110930,1,1
0000350832,20121217,20120930,1,1
0000350832,20131213,20130930,1,1
0000350846,20100324,20091226,1,1
0000350846,20110325,20101225,1,1
0000350846,20090313,20081227,1,1
0000350846,20170303,20161231,1,1
0000350846,20160226,20151226,1,1
0000350846,20120328,20111231,1,1
0000350846,20150227,20141227,1,1
0000350846,20140227,20131228,1,1
0000350846,20130322,20121229,1,1
0000350868,20110601,20110331,1,1
0000350868,20090612,20090331,1,1
0000350868,20100521,20100331,1,1
0000350868,20120611,20120331,1,1
0000350868,20160620,20160331,1,1
0000350868,20130607,20130331,1,1
0000350868,20170613,20170331,1,1
0000350868,20180607,20180331,1,1
0000350868,20150618,20150331,1,1
0000350868,20140904,20140331,1,1
0000350868,20190606,20190331,1,1
0000350907,20100224,20100102,1,1
0000350907,20090227,20090103,1,1
0000350907,20110223,20110101,1,1
0000350907,20130220,20121229,1,1
0000350907,20140218,20131228,1,1
0000350907,20120221,20111231,1,1
0000350907,20150219,20150103,1,1
0000350917,20100826,20100627,1,1
0000350917,20090824,20090628,1,1
0000350917,20120830,20120701,1,1
0000350917,20140828,20140629,1,1
0000350917,20110823,20110703,1,
0000350917,20130829,20130630,1,1
0000351789,20190320,20181231,1,0
0000351789,20140321,20131231,1,0
0000351789,20170329,20161231,1,1
0000351789,20160314,20151231,1,1
0000351789,20130322,20121231,1,0
0000351789,20180320,20171231,1,0
0000351789,20150318,20141231,1,1
0000351789,20100309,20091231,1,0
0000351789,20110317,20101231,1,0
0000351789,20090323,20081231,1,0
0000351789,20120329,20111231,1,1
0000351817,20180301,20171231,1,1
0000351817,20130222,20121231,1,1
0000351817,20170228,20161231,1,1
0000351817,20090227,20081231,1,1
0000351817,20190228,20181231,1,1
0000351817,20100226,20091231,1,1
0000351817,20140303,20131231,1,1
0000351817,20150302,20141231,1,1
0000351817,20110224,20101231,1,1
0000351817,20160304,20151231,1,1
0000351817,20120223,20111231,1,1
0000351998,20170328,20161231,1,1
0000351998,20190328,20181231,1,1
0000351998,20160328,20151231,1,1
0000351998,20150327,20141231,1,1
0000351998,20180328,20171231,1,1
0000351998,20100331,20091231,1,1
0000351998,20110331,20101231,1,1
0000351998,20090331,20081231,1,1
0000351998,20120328,20111231,1,1
0000351998,20130328,20121231,1,1
0000351998,20140328,20131231,1,1
0000352363,20110217,20110101,1,
0000352363,20100223,20100102,1,1
0000352363,20090304,20090103,1,
0000352363,20120229,20111231,1,1
0000352363,20130221,20121229,1,1
0000352363,20150303,20150103,1,1
0000352363,20160301,20160102,1,1
0000352363,20170223,20161231,1,
0000352363,20140225,20131228,1,1
0000052485,20170224,20161231,1,1
0000052485,20190222,20181231,1,1
0000107832,20180223,20171231,1,1
0000052485,20160224,20151231,1,1
0000052485,20150225,20141231,1,1
0000352541,20090227,20081231,1,1
0000352541,20100226,20091231,1,1
0000352541,20110228,20101231,1,1
0000352541,20120227,20111231,1,1
0000052485,20140225,20131231,1,1
0000352541,20130226,20121231,1,1
0000352825,20190318,20181231,1,
0000352825,20130308,20121231,1,1
0000352825,20100312,20100312,1,1
0000352825,20110316,20110316,1,1
0000352825,20090313,20081231,1,1
0000352825,20180228,20171231,1,1
0000352825,20170308,20161231,1,1
0000352825,20160301,20151231,1,1
0000352825,20120315,20120315,1,1
0000352825,20140227,20131231,1,1
0000352825,20150303,20141231,1,1
0000352915,20170228,20161231,1,1
0000352915,20180228,20171231,1,1
0000352915,20190227,20181231,1,1
0000352915,20090226,20081231,1,1
0000352915,20100225,20091231,1,1
0000352915,20130228,20121231,1,1
0000352915,20160225,20151231,1,1
0000352915,20120227,20111231,1,1
0000352915,20110228,20101231,1,1
0000352915,20140227,20131231,1,1
0000352915,20150226,20141231,1,1
0000352998,20100331,20091231,1,1
0000352998,20110325,20101231,1,1
0000352998,20090331,20081231,1,1
0000352998,20120328,20111231,1,1
0000352998,20170315,20161231,1,1
0000352998,20140331,20131231,1,1
0000352998,20160315,20151231,1,1
0000352998,20130328,20121231,1,1
0000352998,20180319,20171231,1,1
0000352998,20150316,20141231,1,1
0000352998,20190401,20181231,1,1
0000353020,20190301,20181231,1,1
0000353020,20130227,20121231,1,1
0000353020,20180301,20171231,1,1
0000353020,20110228,20101231,1,1
0000353020,20100301,20091231,1,1
0000353020,20090302,20081231,1,1
0000353020,20160229,20151231,1,1
0000353020,20120228,20111231,1,1
0000353020,20170301,20161231,1,1
0000353020,20140228,20131231,1,1
0000353020,20150302,20141231,1,1
0000353184,20130604,20130331,1,1
0000353184,20110603,20110331,1,1
0000353184,20100608,20100331,1,1
0000353184,20120605,20120331,1,1
0000353184,20190628,20190331,1,
0000353184,20150608,20150331,1,1
0000353184,20180629,20180331,1,
0000353184,20140602,20140331,1,1
0000353184,20160629,20160331,1,1
0000353184,20171013,20170331,1,
0000353184,20090602,20090331,1,1
0000353230,20110224,20101231,1,0
0000353230,20150225,20141231,1,1
0000353230,20100225,20100225,1,1
0000353230,20090226,20081231,1,0
0000353230,20120223,20111231,1,0
0000353230,20130219,20121231,1,0
0000353230,20140219,20131231,1,0
0000353569,20110225,20101231,1,1
0000353569,20130222,20121231,1,1
0000353569,20180227,20171231,1,1
0000353569,20100226,20091231,1,1
0000353569,20090227,20081231,1,1
0000353569,20190215,20181231,1,1
0000353569,20160223,20151231,1,1
0000353569,20170216,20161231,1,1
0000353569,20150224,20141231,1,1
0000353569,20120305,20111231,1,1
0000353569,20140227,20131231,1,1
0000353944,20141125,20140930,1,0
0000353944,20101201,20101002,1,1
0000353944,20131126,20130928,1,
0000353944,20091202,20091003,1,0
0000353944,20111130,20111001,1,0
0000353944,20121128,20120929,1,0
0000354655,20110913,20110630,1,1
0000354655,20100910,20100630,1,1
0000354655,20120914,20120630,1,1
0000354655,20090903,20090630,1,1
0000354655,20140912,20140630,1,1
0000354655,20130913,20130630,1,1
0000046207,20170224,20161231,1,1
0000354707,20110218,20101231,1,1
0000046207,20180301,20171231,1,1
0000046207,20150226,20141231,1,1
0000354707,20130219,20121231,1,1
0000046207,20190228,20181231,1,1
0000046207,20160223,20151231,1,1
0000354707,20120217,20111231,1,1
0000354707,20140221,20131231,1,1
0000354707,20100226,20091231,1,1
0000354707,20090227,20081231,1,1
0000354908,20090227,20081231,1,1
0000354908,20100226,20091231,1,1
0000354908,20110301,20101231,1,1
0000354908,20170224,20161231,1,1
0000354908,20190228,20181231,1,1
0000354908,20150227,20141231,1,1
0000354908,20160226,20151231,1,1
0000354908,20180223,20171231,1,1
0000354908,20120229,20111231,1,1
0000354908,20140303,20131231,1,1
0000354908,20130301,20121231,1,1
0000354950,20130328,20130203,1,1
0000354950,20170323,20170129,1,1
0000354950,20180322,20180128,1,1
0000354950,20150326,20150201,1,1
0000354950,20190328,20190203,1,1
0000354950,20140327,20140202,1,1
0000354950,20160324,20160131,1,1
0000354950,20110324,20110130,1,1
0000354950,20100325,20100131,1,1
0000354950,20090402,20090201,1,1
0000354950,20120322,20120129,1,1
0000354963,20110308,20101231,1,
0000354963,20100308,20091231,1,
0000354963,20150227,20141231,1,
0000354963,20090309,20081231,1,
0000354963,20120306,20111231,1,1
0000354963,20160226,20151231,1,
0000354963,20180315,20171231,1,1
0000354963,20130305,20121231,1,
0000354963,20140303,20131231,1,1
0000354963,20170323,20161231,1,1
0000354963,20190228,20181231,1,1
0000355019,20150929,20150630,1,1
0000355019,20190930,20190630,1,1
0000355019,20180921,20180630,1,1
0000355019,20170927,20170630,1,1
0000355019,20160928,20160630,1,1
0000355019,20120928,20120630,1,1
0000355019,20101013,20100630,1,1
0000355019,20110930,20110630,1,1
0000355019,20140929,20140630,1,1
0000355019,20091005,20090630,1,1
0000355019,20131015,20130630,1,1
0000355766,20110415,20101231,1,1
0000355766,20100331,20091231,1,1
0000355766,20090415,20081231,1,1
0000355766,20140331,20131231,1,1
0000355766,20120402,20111231,1,1
0000355766,20130401,20121231,1,1
0000355777,20110314,20101231,1,1
0000355777,20090313,20081231,1,1
0000355777,20100316,20091231,1,1
0000355777,20120313,20111231,1,1
0000355777,20160311,20151231,1,1
0000355777,20130315,20121231,1,1
0000355777,20140310,20131231,1,1
0000355777,20150316,20141231,1,1
0000355811,20110222,20101231,1,1
0000355811,20100223,20091231,1,1
0000355811,20090224,20081231,1,1
0000355811,20190222,20181231,1,1
0000355811,20120222,20111231,1,1
0000355811,20180221,20171231,1,1
0000355811,20150223,20141231,1,1
0000355811,20140226,20131231,1,1
0000355811,20170222,20161231,1,1
0000355811,20130220,20121231,1,1
0000355811,20160223,20151231,1,1
0000355948,20110722,20110528,1,1
0000355948,20150728,20150530,1,1
0000355948,20130726,20130601,1,1
0000355948,20120727,20120602,1,1
0000355948,20180802,20180602,1,1
0000355948,20170731,20170527,1,1
0000355948,20190805,20190601,1,1
0000355948,20140725,20140531,1,1
0000355948,20160729,20160528,1,1
0000355948,20090723,20090530,1,1
0000355948,20100722,20100529,1,1
0000355999,20130222,20121231,1,1
0000355999,20100225,20091231,1,1
0000355999,20090227,20081231,1,1
0000355999,20110225,20101231,1,1
0000355999,20180221,20171231,1,
0000355999,20170227,20161231,1,
0000355999,20140219,20131231,1,1
0000355999,20120227,20111231,1,1
0000355999,20160219,20151231,1,
0000355999,20150218,20141231,1,
0000356028,20130509,20130331,1,1
0000356028,20110516,20110331,1,1
0000356028,20160512,20160331,1,1
0000356028,20170512,20170331,1,1
0000356028,20120511,20120331,1,1
0000356028,20150508,20150331,1,1
0000356028,20140519,20140331,1,1
0000356028,20180509,20180331,1,1
0000356028,20100514,20100331,1,1
0000356028,20090515,20090331,1,1
0000356037,20131224,20130930,1,1
0000356037,20091222,20090930,1,1
0000356037,20101223,20100930,1,1
0000356037,20171222,20170930,1,1
0000356037,20120113,20110930,1,1
0000356037,20121220,20120930,1,1
0000356037,20181227,20180930,1,1
0000356037,20141223,20140930,1,1
0000356037,20191210,20190930,1,1
0000356037,20170113,20160930,1,1
0000356037,20151224,20150930,1,1
0000356080,20110311,20101231,1,1
0000356080,20090302,20081231,1,1
0000356080,20100312,20091231,1,1
0000356080,20120309,20111231,1,1
0000356080,20130306,20121231,1,1
0000356309,20181120,20180930,1,1
0000356309,20191122,20190930,1,1
0000356309,20091130,20090930,1,1
0000356309,20101124,20100930,1,1
0000356309,20171121,20170930,1,1
0000356309,20161122,20160930,1,1
0000356309,20131126,20130930,1,1
0000356309,20151124,20150930,1,1
0000356309,20121129,20120930,1,1
0000356309,20141125,20140930,1,1
0000356309,20111123,20110930,1,1
0000357020,20111014,20110731,1,1
0000357020,20091015,20090731,1,1
0000357020,20170911,20170731,1,1
0000357020,20101014,20100731,1,1
0000357020,20160916,20160731,1,1
0000357020,20121015,20120731,1,1
0000357020,20151014,20150731,1,1
0000357020,20131011,20130731,1,1
0000357020,20141014,20140731,1,1
0000357097,20190327,20181231,1,1
0000357097,20180319,20171231,1,1
0000357097,20110330,20101231,1,1
0000357097,20130401,20121231,1,1
0000357097,20100331,20091231,1,1
0000357097,20090415,20081231,1,1
0000357097,20140317,20131231,1,1
0000357097,20170309,20161231,1,1
0000357097,20120330,20111231,1,1
0000357097,20150313,20141231,1,1
0000357097,20160310,20151231,1,1
0000700841,20110223,20110101,1,1
0000700841,20130222,20130220,1,1
0000700841,20100311,20100102,1,1
0000700841,20160302,20151230,1,1
0000700841,20090327,20081227,1,1
0000700841,20170302,20161231,1,1
0000700841,20120223,20120222,1,1
0000700841,20190311,20181229,1,1
0000700841,20180308,20171230,1,1
0000700841,20140227,20131228,1,1
0000700841,20150305,20150103,1,1
0000700923,20110308,20101231,1,1
0000700923,20130306,20121231,1,1
0000700923,20100315,20091231,1,1
0000700923,20090312,20081231,1,1
0000700923,20120307,20111231,1,1
0000700923,20160303,20151231,1,1
0000700923,20140305,20131231,1,1
0000700923,20180307,20171231,1,1
0000700923,20170309,20161231,1,1
0000700923,20150311,20141231,1,1
0000700923,20190306,20181231,1,1
0000701288,20160310,20151231,1,0
0000701288,20110311,20101231,1,0
0000701288,20180227,20171231,1,0
0000701288,20150313,20141231,1,0
0000701288,20170313,20161231,1,0
0000701288,20120312,20111231,1,0
0000701288,20190226,20181231,1,0
0000701288,20130311,20121231,1,0
0000701288,20140314,20131231,1,0
0000701288,20100312,20091231,1,1
0000701288,20090313,20081231,1,1
0000714560,20110223,20101231,1,1
0000714560,20130220,20121231,1,1
0000714560,20090218,20081231,1,1
0000714560,20100217,20091231,1,1
0000714560,20120222,20111231,1,1
0000714560,20140228,20131231,1,1
0000701374,20110310,20101231,1,1
0000701374,20160218,20151231,1,1
0000701374,20090311,20081231,1,1
0000701374,20100305,20091231,1,1
0000701374,20180220,20171231,1,1
0000701374,20190220,20181231,1,1
0000701374,20170223,20161231,1,1
0000701374,20130227,20121231,1,1
0000701374,20150219,20141231,1,1
0000701374,20140220,20131231,1,1
0000701374,20120227,20111231,1,1
0000701719,20190412,20181231,1,1
0000701719,20100331,20091231,1,1
0000701719,20110415,20101231,1,1
0000701719,20140327,20131231,1,1
0000701719,20090331,20081231,1,1
0000701719,20170414,20161231,1,1
0000701719,20121031,20111231,1,0
0000701719,20180321,20171231,1,1
0000701719,20160330,20151231,1,1
0000701719,20130328,20121231,0,0
0000701719,20150326,20141231,1,1
0000701811,20100317,20100131,1,1
0000701811,20090318,20090131,1,1
0000701811,20110317,20110131,1,1
0000701811,20160321,20160131,1,1
0000701811,20120315,20120131,1,1
0000701811,20140317,20140131,1,1
0000701811,20130315,20130131,1,1
0000701811,20170317,20170131,1,1
0000701811,20150316,20150131,1,1
0000701985,20190322,20190202,1,1
0000701985,20090327,20090131,1,1
0000701985,20110318,20110129,1,1
0000701985,20100326,20100130,1,1
0000701985,20180323,20180203,1,1
0000701985,20160318,20160130,1,1
0000701985,20170317,20170128,1,1
0000701985,20150320,20150131,1,1
0000701985,20130322,20130202,1,1
0000701985,20120323,20120128,1,1
0000701985,20140321,20140201,1,1
0000702165,20170206,20161231,1,0
0000702165,20150211,20141231,1,0
0000702165,20140214,20131231,1,1
0000702165,20190208,20181231,1,0
0000702165,20110217,20101231,1,0
0000702165,20100217,20091231,1,0
0000702165,20180205,20171231,1,0
0000702165,20120215,20111231,1,0
0000702165,20130215,20121231,1,1
0000702165,20160208,20151231,1,0
0000703351,20190822,20190626,1,1
0000703351,20090824,20090624,1,1
0000703351,20100824,20100630,1,1
0000703351,20160829,20160629,1,
0000703351,20180827,20180627,1,1
0000703351,20110829,20110629,1,1
0000703351,20140825,20140625,1,1
0000703351,20150824,20150624,1,1
0000703351,20170828,20170628,1,
0000703351,20130826,20130626,1,1
0000703351,20120827,20120627,1,1
0000703360,20100226,20091231,0,0
0000703360,20090302,20081231,0,0
0000703360,20110228,20101231,0,0
0000703360,20140226,20131231,1,1
0000703360,20130226,20121231,1,1
0000703360,20120229,20111231,1,1
0000703361,20180518,20180401,1,1
0000703361,20160520,20160403,1,1
0000703361,20170519,20170402,1,1
0000703361,20130529,20130331,1,1
0000703361,20100525,20100328,1,1
0000703361,20110531,20110403,1,1
0000703361,20090520,20090329,1,1
0000703361,20120521,20120401,1,1
0000703361,20150519,20150329,1,1
0000703361,20140528,20140330,1,1
0000703604,20150219,20150219,1,1
0000703604,20100225,20091231,1,1
0000703604,20190304,20181231,1,1
0000703604,20090312,20081231,1,1
0000703604,20120301,20111231,1,1
0000703604,20110217,20101231,1,1
0000703604,20160218,20151231,1,1
0000703604,20140220,20131231,1,1
0000703604,20180222,20171231,1,1
0000703604,20170223,20161231,1,1
0000703604,20130226,20121231,1,1
0000704415,20190226,20181231,1,
0000704415,20180228,20171231,1,
0000704415,20110315,20101231,1,1
0000704415,20100316,20091231,1,1
0000704415,20150313,20141231,1,1
0000704415,20120314,20111231,1,1
0000704415,20160304,20151231,1,1
0000704415,20130315,20121231,1,1
0000704415,20140314,20131231,1,
0000704415,20170306,20161231,1,
0000704532,20110314,20110101,1,1
0000704532,20130312,20121229,1,1
0000704532,20090327,20081227,1,1
0000704532,20100326,20100102,1,1
0000704532,20120314,20111231,1,1
0000704532,20190225,20181229,1,1
0000704532,20170303,20161231,1,1
0000704532,20140307,20131228,1,1
0000704532,20160224,20151226,1,1
0000704532,20150225,20141227,1,1
0000704532,20180226,20171230,1,1
0000704562,20190627,20190430,1,1
0000704562,20110714,20110430,1,1
0000704562,20100714,20100430,1,1
0000704562,20180716,20180430,1,1
0000704562,20090714,20090430,1,1
0000704562,20170714,20170430,1,1
0000704562,20150714,20150430,1,1
0000704562,20160714,20160430,1,1
0000704562,20140714,20140430,1,1
0000704562,20120716,20120430,1,
0000704562,20130711,20130430,1,1
0000706688,20150302,20141231,1,1
0000706688,20100226,20091231,1,1
0000706688,20110225,20101231,1,1
0000706688,20140224,20131231,1,1
0000706688,20120229,20111231,1,1
0000706688,20180301,20171231,1,1
0000706688,20160229,20151231,1,1
0000706688,20170224,20161231,1,1
0000706688,20130222,20121231,1,1
0000706688,20190214,20181231,1,1
0000706688,20090302,20081231,1,1
0000706698,20110303,20101231,1,
0000706698,20160310,20151231,1,
0000706698,20100309,20091231,1,
0000706698,20180306,20171231,1,
0000706698,20170308,20161231,1,
0000706698,20090306,20081231,1,
0000706698,20130307,20121231,1,
0000706698,20150312,20141231,1,
0000706698,20190314,20181231,1,
0000706698,20140312,20131231,1,
0000706698,20120312,20111231,1,
0000707388,20190301,20181231,1,1
0000707388,20120217,20111231,1,1
0000707388,20180228,20171231,1,1
0000707388,20140320,20131231,1,1
0000707388,20130313,20121231,1,1
0000707388,20160301,20151231,1,1
0000707388,20150306,20141231,1,1
0000707388,20170228,20161231,1,1
0000707388,20110309,20101231,1,1
0000707388,20100211,20091231,1,
0000707388,20090213,20081231,1,1
0000707549,20100823,20100627,1,1
0000707549,20110819,20110626,1,0
0000707549,20090827,20090628,1,1
0000707549,20170815,20170625,1,1
0000707549,20140826,20140629,1,1
0000707549,20160817,20160626,1,1
0000707549,20150813,20150628,1,1
0000707549,20120822,20120624,1,0
0000707549,20180814,20180624,1,1
0000707549,20130827,20130630,1,1
0000707549,20190820,20190630,1,
0000708781,20170308,20161231,1,1
0000708781,20140311,20131231,1,0
0000708781,20190301,20181231,1,1
0000708781,20160307,20151231,1,0
0000708781,20150309,20141231,1,0
0000708781,20180228,20171231,1,1
0000708781,20090312,20081231,0,0
0000708781,20110310,20101231,0,0
0000708781,20100311,20091231,0,
0000708781,20120309,20111231,1,0
0000708781,20130308,20121231,1,0
0000708818,20090601,20090331,1,0
0000708818,20110527,20110331,1,1
0000708818,20100601,20100331,1,0
0000708818,20170519,20170331,1,1
0000708818,20180525,20180331,1,
0000708818,20130530,20130331,1,1
0000708818,20160525,20160331,1,1
0000708818,20120525,20120331,1,1
0000708818,20150526,20150331,1,1
0000708818,20140529,20140331,1,1
0000708818,20190529,20190331,1,1
0000708819,20160222,20151231,1,
0000708819,20170221,20161231,1,
0000708819,20180221,20171231,1,
0000708819,20190225,20181231,1,
0000708819,20090302,20081231,1,1
0000708819,20100301,20091231,1,1
0000708819,20130228,20121231,1,1
0000708819,20110301,20101231,1,1
0000708819,20140303,20131231,1,1
0000708819,20120229,20111231,1,1
0000708819,20150302,20141231,1,0
0000708821,20110316,20101231,1,1
0000708821,20130314,20121231,1,
0000708821,20090316,20081231,1,1
0000708821,20100316,20091231,1,1
0000708821,20120404,20111231,1,1
0000708821,20180316,20171231,1,1
0000708821,20170417,20161231,1,
0000708821,20160330,20151231,1,
0000708821,20140314,20131231,1,
0000708821,20150331,20141231,1,
0000708821,20190318,20181231,1,1
0000709283,20170601,20170331,1,1
0000709283,20190806,20190331,1,1
0000709283,20100611,20100331,1,0
0000709283,20110614,20110331,1,0
0000709283,20090630,20090331,1,0
0000709283,20120614,20120331,1,0
0000709283,20140606,20140331,1,1
0000709283,20130607,20130331,1,0
0000709283,20150612,20150331,1,1
0000709283,20160603,20160331,1,1
0000709804,20160311,20151231,1,1
0000709804,20100527,20100331,1,1
0000709804,20090604,20090331,1,1
0000709804,20120313,20111231,1,1
0000709804,20140312,20131231,1,1
0000709804,20150316,20141231,1,1
0000709804,20130311,20121231,1,1
0000711065,20130611,20130331,1,1
0000711065,20120517,20120331,1,1
0000711065,20160520,20160331,1,1
0000711065,20150522,20150331,1,1
0000711065,20140530,20140331,1,1
0000711065,20110510,20110331,1,1
0000711065,20100512,20100331,1,1
0000711065,20090512,20090331,1,1
0000711377,20090814,20090531,1,1
0000711377,20120730,20120531,1,1
0000711377,20110729,20110531,1,1
0000711377,20100816,20100531,1,1
0000711377,20170728,20170531,1,
0000711377,20150730,20150531,1,1
0000711377,20160729,20160531,1,1
0000711377,20180727,20180531,1,1
0000711377,20140730,20140531,1,1
0000711377,20190730,20190531,1,1
0000711377,20130730,20130531,1,1
0000711404,20171222,20171031,1,0
0000711404,20161222,20161031,1,0
0000711404,20181221,20181031,1,0
0000711404,20191220,20191031,1,
0000711404,20141219,20141031,1,0
0000711404,20151218,20151031,1,0
0000711404,20091221,20091031,1,1
0000711404,20101217,20101031,1,1
0000711404,20111216,20111031,1,1
0000711404,20121220,20121031,1,0
0000711404,20131220,20131031,1,0
0000712034,20110224,20101231,1,1
0000712034,20090302,20081231,1,1
0000712034,20160224,20151231,1,1
0000712034,20100226,20091231,1,1
0000712034,20170227,20161231,1,1
0000712034,20150225,20141231,1,1
0000712034,20120223,20111231,1,1
0000712034,20180228,20171231,1,1
0000712034,20190227,20181231,1,1
0000712034,20130228,20121231,1,1
0000712034,20140225,20131231,1,1
0000712515,20190524,20190331,1,
0000712515,20180523,20180331,1,
0000712515,20160527,20160331,1,
0000712515,20170524,20170331,1,
0000712515,20090522,20090331,1,
0000712515,20100528,20100331,1,
0000712515,20110524,20110331,1,
0000712515,20130522,20130331,1,
0000712515,20120525,20120331,1,
0000712515,20150521,20150331,1,
0000712515,20140521,20140331,1,
0000713002,20090626,20090430,1,
0000713002,20100702,20100430,1,
0000713002,20120628,20120430,1,1
0000713002,20110624,20110430,1,1
0000713002,20130730,20130430,1,1
0000713425,20160714,20160430,1,1
0000713425,20170714,20170430,1,1
0000713425,20180713,20180430,1,1
0000713425,20190715,20190430,1,1
0000713425,20150710,20150430,1,1
0000713425,20120712,20120430,1,1
0000713425,20130712,20130430,1,1
0000713425,20140714,20140430,1,1
0000713425,20110714,20110430,1,1
0000713425,20100714,20100430,1,1
0000713425,20090714,20090430,1,1
0000714603,20180228,20171231,1,1
0000714603,20110228,20101231,1,1
0000714603,20090225,20081231,1,1
0000714603,20100226,20091231,1,1
0000714603,20170228,20161231,1,1
0000714603,20160226,20151231,1,1
0000714603,20130301,20121231,1,1
0000714603,20120229,20111231,1,1
0000714603,20150226,20141231,1,1
0000714603,20140227,20131231,1,1
0000715446,20140116,20131031,1,0
0000715446,20130129,20121031,1,0
0000715446,20180109,20171031,1,1
0000715446,20151223,20151031,1,
0000715446,20150129,20141031,0,0
0000715446,20161207,20161031,1,1
0000715446,20190111,20181031,1,1
0000715446,20110214,20101031,1,0
0000715446,20090116,20081031,1,1
0000715446,20100129,20091031,1,
0000715446,20120130,20111031,1,1
0000715787,20110317,20110102,1,1
0000715787,20130228,20121230,1,1
0000715787,20100316,20100312,1,1
0000715787,20090226,20090223,1,1
0000715787,20180301,20171231,1,1
0000715787,20190228,20181230,1,1
0000715787,20160302,20160103,1,1
0000715787,20120229,20120101,1,1
0000715787,20170302,20170101,1,0
0000715787,20150225,20141228,1,1
0000715787,20140226,20131229,1,1
0000103682,20180227,20171231,1,1
0001603291,20190228,20181231,1,1
0000103682,20170228,20161231,1,1
0000103682,20160226,20151231,1,1
0000103682,20150227,20141231,1,1
0000715957,20090226,20081231,1,1
0000715957,20100226,20091231,1,1
0000715957,20120228,20111231,1,1
0000715957,20110228,20101231,1,1
0000103682,20140228,20131231,1,1
0000715957,20130228,20121231,1,1
0000716006,20110314,20101231,1,1
0000716006,20130221,20121231,1,1
0000716006,20100316,20091231,1,1
0000716006,20190219,20181231,1,1
0000716006,20180215,20171231,1,1
0000716006,20090302,20081231,1,1
0000716006,20120228,20111231,1,1
0000716006,20170217,20161231,1,1
0000716006,20160218,20151231,1,1
0000716006,20150220,20141231,1,1
0000716006,20140310,20131231,1,1
0000716133,20190222,20181231,1,1
0000716133,20180226,20171231,1,1
0000716133,20170224,20161231,1,1
0000716133,20110228,20101231,1,1
0000716133,20100226,20091231,1,1
0000716133,20090227,20081231,1,1
0000716133,20160225,20151231,1,1
0000716133,20120228,20111231,1,1
0000716133,20140227,20131231,1,1
0000716133,20150226,20141231,1,1
0000716133,20130228,20121231,1,1
0000716314,20110603,20110331,1,
0000716314,20100525,20100331,1,
0000716314,20120607,20120331,1,1
0000716314,20090602,20090331,1,
0000716314,20140604,20140331,1,1
0000716314,20190531,20190331,1,0
0000716314,20150602,20150331,1,1
0000716314,20130605,20130331,1,1
0000716314,20180604,20180331,1,0
0000716314,20160601,20160331,1,0
0000716314,20170605,20170331,1,0
0000716634,20190318,20181231,1,
0000716634,20110316,20101231,1,
0000716634,20130319,20121231,1,
0000716634,20100312,20091231,1,
0000716634,20090316,20081231,1,
0000716634,20120315,20120315,1,
0000716634,20180316,20171231,1,
0000716634,20140307,20131231,1,
0000716634,20170313,20161231,1,
0000716634,20150317,20141231,1,
0000716634,20160429,20151231,1,
0000716643,20130827,20130630,1,1
0000716643,20110826,20110630,1,1
0000716643,20100827,20100630,1,1
0000716643,20170823,20170630,1,1
0000716643,20150828,20150630,1,1
0000716643,20160823,20160630,1,1
0000716643,20190827,20190630,1,1
0000716643,20180823,20180630,1,1
0000716643,20140826,20140630,1,1
0000716643,20120829,20120630,1,1
0000716643,20090828,20090630,1,1
0000717605,20090212,20081231,1,1
0000717605,20100210,20091231,1,1
0000717605,20160204,20151231,1,1
0000717605,20180207,20171231,1,1
0000717605,20170209,20161231,1,1
0000717605,20110210,20101231,1,1
0000717605,20120207,20111231,1,1
0000717605,20190206,20181231,1,1
